item_id,user_id,rating,timestamp
A10B6G6W3DW1EY,B007BGTMFU,5.0,1471132800
A10B6G6W3DW1EY,B007NZGPAY,5.0,1442534400
A10B6G6W3DW1EY,B0085DZRDE,5.0,1471219200
A10B6G6W3DW1EY,B0093026JQ,5.0,1441497600
A10B6G6W3DW1EY,B00A1ZTZZK,4.0,1390694400
A10B6G6W3DW1EY,B00B9996LA,3.0,1390694400
A10B6G6W3DW1EY,B00CO07C5U,4.0,1432771200
A10B6G6W3DW1EY,B00DQ5RYP0,4.0,1390694400
A10B6G6W3DW1EY,B00DX5D49S,5.0,1433548800
A10B6G6W3DW1EY,B00E3W15P0,4.0,1392336000
A10B6G6W3DW1EY,B00F0DD0I6,2.0,1529884800
A10B6G6W3DW1EY,B00FPIMJEW,4.0,1401926400
A10B6G6W3DW1EY,B00H3Q8QB4,1.0,1447372800
A10B6G6W3DW1EY,B00HGVJRX2,5.0,1401926400
A10B6G6W3DW1EY,B00ICEWB58,5.0,1432857600
A10B6G6W3DW1EY,B00IFZ547Q,5.0,1443139200
A10B6G6W3DW1EY,B00LHERVM8,5.0,1500422400
A10B6G6W3DW1EY,B00LLEODCK,5.0,1433548800
A10B6G6W3DW1EY,B00MMLUYQK,5.0,1502409600
A10B6G6W3DW1EY,B00N1BRWLA,4.0,1499817600
A10B6G6W3DW1EY,B00NEMG62M,5.0,1499817600
A10B6G6W3DW1EY,B00QC1207M,5.0,1524268800
A10B6G6W3DW1EY,B00SCBWF52,5.0,1444694400
A10B6G6W3DW1EY,B00SNCLGL4,5.0,1471132800
A10B6G6W3DW1EY,B00TYFCJOM,4.0,1447200000
A10B6G6W3DW1EY,B00WUKULAC,4.0,1472601600
A10B6G6W3DW1EY,B00X1404T4,5.0,1440720000
A10B6G6W3DW1EY,B013WODZH0,4.0,1529193600
A10B6G6W3DW1EY,B0144ARCNY,5.0,1500681600
A10B6G6W3DW1EY,B014QVM2KO,4.0,1454803200
A10B6G6W3DW1EY,B01BGTG41W,4.0,1524268800
A10BS3EBN6DAFE,B000NPKGGU,5.0,1458518400
A10BS3EBN6DAFE,B000VS4HDM,5.0,1480550400
A10BS3EBN6DAFE,B001T6K7G6,5.0,1405296000
A10BS3EBN6DAFE,B004RKQMCY,2.0,1404691200
A10BS3EBN6DAFE,B00569K7LM,5.0,1404691200
A10BS3EBN6DAFE,B00BUSDVBQ,5.0,1480550400
A10BS3EBN6DAFE,B00F6S10KK,5.0,1404691200
A10BS3EBN6DAFE,B00KCRYIWM,5.0,1451865600
A10BS3EBN6DAFE,B00MOUBYDQ,5.0,1451865600
A10BS3EBN6DAFE,B00MPIDYTO,4.0,1465516800
A10BS3EBN6DAFE,B00OKT5H8C,5.0,1451865600
A10CRW7XRJBJ2G,B00004SABB,2.0,1443398400
A10CRW7XRJBJ2G,B00006HURK,5.0,1362614400
A10CRW7XRJBJ2G,B000BQ7GW8,4.0,1404691200
A10CRW7XRJBJ2G,B000ENUCR4,4.0,1356998400
A10CRW7XRJBJ2G,B000ENYXZ6,4.0,1356998400
A10CRW7XRJBJ2G,B0015M22C6,4.0,1343088000
A10CRW7XRJBJ2G,B001GS8FZ2,4.0,1369008000
A10CRW7XRJBJ2G,B001W6Q654,1.0,1396915200
A10CRW7XRJBJ2G,B004I5BUSO,5.0,1362614400
A10CRW7XRJBJ2G,B005MR57R2,3.0,1425168000
A10CRW7XRJBJ2G,B006GWO5WK,4.0,1360540800
A10CRW7XRJBJ2G,B008I648B0,3.0,1354233600
A10CRW7XRJBJ2G,B00BIFNTMC,4.0,1520726400
A10CRW7XRJBJ2G,B00DR8L7M2,4.0,1413158400
A10CRW7XRJBJ2G,B00E4YG1RE,4.0,1393459200
A10CRW7XRJBJ2G,B00F0DD0I6,4.0,1520726400
A10CRW7XRJBJ2G,B00GGVPKKC,3.0,1520726400
A10CRW7XRJBJ2G,B00INNP5VU,4.0,1441411200
A10CRW7XRJBJ2G,B00M2ON7KC,4.0,1441411200
A10CRW7XRJBJ2G,B00M8ABFX6,1.0,1500422400
A10CRW7XRJBJ2G,B00VWEK4IG,1.0,1469750400
A10CRW7XRJBJ2G,B0108PI7WE,3.0,1469750400
A10CRW7XRJBJ2G,B011M8YACM,4.0,1500422400
A10DGX6FDNXCGQ,B005G8CPDG,5.0,1456012800
A10DGX6FDNXCGQ,B00834SJNA,5.0,1452902400
A10DGX6FDNXCGQ,B008LTBJK2,5.0,1456012800
A10DGX6FDNXCGQ,B008LTBM6S,5.0,1456012800
A10DGX6FDNXCGQ,B00BCWALHM,5.0,1452902400
A10DGX6FDNXCGQ,B00CBNG10C,2.0,1452902400
A10DGX6FDNXCGQ,B00DZYEXPQ,5.0,1459468800
A10DGX6FDNXCGQ,B00E5I7VJG,5.0,1407974400
A10DGX6FDNXCGQ,B00E6N9HEC,5.0,1415404800
A10DGX6FDNXCGQ,B00JR6GLSI,5.0,1452902400
A10DGX6FDNXCGQ,B00OBRFFAS,5.0,1456012800
A10DQTWKNB57NH,B00006HRKE,5.0,1443571200
A10DQTWKNB57NH,B0000E2Y8P,4.0,1421193600
A10DQTWKNB57NH,B00077IS32,5.0,1380067200
A10DQTWKNB57NH,B000UXZQ42,5.0,1432857600
A10DQTWKNB57NH,B001KN74RI,5.0,1310083200
A10DQTWKNB57NH,B002BH3Z8E,5.0,1393113600
A10DQTWKNB57NH,B003NRHAH8,5.0,1310083200
A10DQTWKNB57NH,B005EZTUMU,5.0,1350345600
A10DQTWKNB57NH,B005JFUI6M,4.0,1361836800
A10DQTWKNB57NH,B005N3TPJQ,4.0,1310083200
A10DQTWKNB57NH,B006JH8T3S,5.0,1432857600
A10DQTWKNB57NH,B007YJIGPQ,5.0,1457049600
A10DQTWKNB57NH,B008VQ8IKY,5.0,1481414400
A10DQTWKNB57NH,B0093HKFYW,5.0,1501459200
A10DQTWKNB57NH,B00CTUIT20,5.0,1415491200
A10DQTWKNB57NH,B00M1NEUKK,5.0,1501459200
A10DQTWKNB57NH,B00M9G70OC,5.0,1352764800
A10DQTWKNB57NH,B015CH1JIW,5.0,1501459200
A10DY9G2HIXTBG,B000Z80ICM,5.0,1462147200
A10DY9G2HIXTBG,B0025ZH43O,5.0,1336348800
A10DY9G2HIXTBG,B002HAJQGA,4.0,1474156800
A10DY9G2HIXTBG,B004G60AD6,1.0,1398124800
A10DY9G2HIXTBG,B008D5EUD2,4.0,1458086400
A10DY9G2HIXTBG,B00FXYTLIK,5.0,1423785600
A10DY9G2HIXTBG,B00GO4GKXM,5.0,1423785600
A10DY9G2HIXTBG,B00IGIEAAO,4.0,1474156800
A10DY9G2HIXTBG,B00J0BXPD4,5.0,1531958400
A10DY9G2HIXTBG,B00MA5U1FW,5.0,1499558400
A10DY9G2HIXTBG,B00NIYNU8E,5.0,1446681600
A10DY9G2HIXTBG,B00VWVZ0V0,5.0,1474156800
A10DY9G2HIXTBG,B00WK47VEW,5.0,1466380800
A10F32KLUDO3RU,B000067O6B,5.0,1427846400
A10F32KLUDO3RU,B000067O6L,5.0,1427846400
A10F32KLUDO3RU,B000HDJY7K,2.0,1414022400
A10F32KLUDO3RU,B000VKCIJU,5.0,1453766400
A10F32KLUDO3RU,B001FO4QHI,5.0,1373500800
A10F32KLUDO3RU,B001NS0OZ4,5.0,1373500800
A10F32KLUDO3RU,B002Y6CJJ8,5.0,1361923200
A10F32KLUDO3RU,B004OVECU0,5.0,1486857600
A10F32KLUDO3RU,B005003WAA,3.0,1491264000
A10F32KLUDO3RU,B005LJQO9G,5.0,1414022400
A10F32KLUDO3RU,B006THNH7Q,5.0,1427846400
A10F32KLUDO3RU,B00B46XUQU,3.0,1361923200
A10F32KLUDO3RU,B00QOQU95K,5.0,1453766400
A10F32KLUDO3RU,B017Q8ZVWK,5.0,1486857600
A10F32KLUDO3RU,B01BY3UYMK,2.0,1439596800
A10G79D1O9W0ZG,B00001WRSJ,5.0,1417478400
A10G79D1O9W0ZG,B0000BVYT3,5.0,1451692800
A10G79D1O9W0ZG,B0007DDK7A,5.0,1451692800
A10G79D1O9W0ZG,B000A6PPOK,4.0,1357430400
A10G79D1O9W0ZG,B002M3SHXA,5.0,1357430400
A10G79D1O9W0ZG,B003ZSHNGS,5.0,1357430400
A10G79D1O9W0ZG,B0083Z6R4W,5.0,1451692800
A10G79D1O9W0ZG,B00BBD7NFU,5.0,1417478400
A10G79D1O9W0ZG,B00E8HGWIK,5.0,1451692800
A10G79D1O9W0ZG,B00FJRS5OW,4.0,1451692800
A10G79D1O9W0ZG,B00KFAGD88,1.0,1451692800
A10G79D1O9W0ZG,B00LIX177I,4.0,1388620800
A10G79D1O9W0ZG,B00S6DBGIS,2.0,1451692800
A10G79D1O9W0ZG,B01GJKZ5Y0,5.0,1357430400
A10GDDRKCIZGE6,B0000668YX,5.0,1457136000
A10GDDRKCIZGE6,B000SE6IV8,4.0,1427932800
A10GDDRKCIZGE6,B001XURP8Q,5.0,1433462400
A10GDDRKCIZGE6,B0025PKFUI,5.0,1457136000
A10GDDRKCIZGE6,B0043T7FXE,5.0,1457136000
A10GDDRKCIZGE6,B004I5BUSO,4.0,1466208000
A10GDDRKCIZGE6,B0075XYS4E,4.0,1449878400
A10GDDRKCIZGE6,B009D79VH4,3.0,1427932800
A10GDDRKCIZGE6,B00C5K8D5W,5.0,1466208000
A10GDDRKCIZGE6,B00D5GVMK8,5.0,1455667200
A10GDDRKCIZGE6,B00DZIFWRU,5.0,1463443200
A10GDDRKCIZGE6,B00E3CHLLC,5.0,1433462400
A10GDDRKCIZGE6,B00IVPU7AO,5.0,1447027200
A10GDDRKCIZGE6,B00LLEODCK,5.0,1448409600
A10GDDRKCIZGE6,B00M55C0NS,4.0,1455667200
A10GDDRKCIZGE6,B00MUTWLW4,4.0,1455667200
A10GDDRKCIZGE6,B00N1BRWLA,5.0,1492041600
A10GDDRKCIZGE6,B00OJ3UJ2S,5.0,1506038400
A10GDDRKCIZGE6,B00R07WNRY,5.0,1452643200
A10GDDRKCIZGE6,B00T9QONOU,5.0,1474156800
A10GDDRKCIZGE6,B00TB8XZOK,5.0,1466208000
A10GDDRKCIZGE6,B010OYASRG,5.0,1449878400
A10GDDRKCIZGE6,B013CP5IWO,5.0,1477872000
A10GDDRKCIZGE6,B0144ARCNY,4.0,1449878400
A10H24TDLK2VDP,B0011Z44UA,5.0,1214956800
A10H24TDLK2VDP,B001S2RCWI,1.0,1457136000
A10H24TDLK2VDP,B002HWRJBM,5.0,1383868800
A10H24TDLK2VDP,B00AQUO5RI,5.0,1368057600
A10H24TDLK2VDP,B00B47CUV0,5.0,1368057600
A10H24TDLK2VDP,B00BYRPMJC,5.0,1370476800
A10H24TDLK2VDP,B00EMB4LUI,5.0,1387324800
A10H24TDLK2VDP,B00G256G3C,4.0,1395273600
A10H24TDLK2VDP,B00HFRWXQ0,5.0,1424044800
A10H24TDLK2VDP,B00I14395A,5.0,1395792000
A10H24TDLK2VDP,B00MQ97QGE,3.0,1446681600
A10H24TDLK2VDP,B00NFOC0K6,5.0,1424044800
A10H24TDLK2VDP,B00SOL9Z1M,5.0,1487116800
A10H24TDLK2VDP,B00U6GOXUQ,4.0,1437609600
A10H24TDLK2VDP,B00UVQ7PRY,5.0,1435536000
A10H24TDLK2VDP,B013HSW4N2,3.0,1462752000
A10H24TDLK2VDP,B017JIHKWQ,5.0,1475366400
A10H24TDLK2VDP,B017NKIQ8M,5.0,1495152000
A10HADNQ9W07CL,B0002GX1XA,5.0,1479254400
A10HADNQ9W07CL,B001TH7GUA,5.0,1427241600
A10HADNQ9W07CL,B0061308MA,5.0,1479254400
A10HADNQ9W07CL,B00DIF2BO2,5.0,1365120000
A10HADNQ9W07CL,B00DQOG1UA,5.0,1496880000
A10HADNQ9W07CL,B00E5OUOCQ,5.0,1471824000
